SampleID,Injectivity 10,Injectivity 15,Injectivity 20,Injectivity 25,Injectivity 30,Injectivity 35,Injectivity 40
valid3129,1.16666666667,1.0,0.885714285714,0.9,0.91935483871,0.96,0.897959183673
valid3128,0.764705882353,0.935483870968,1.06976744186,1.0,0.932432432432,0.911111111111,0.98
valid2838,0.5,0.5,0.5,0.5,0.525423728814,0.521739130435,0.518987341772
valid2839,0.714285714286,0.6875,0.854545454545,0.775,0.841121495327,0.869281045752,0.906593406593
train15008,0.833333333333,0.869565217391,0.892857142857,0.909090909091,0.921052631579,0.93023255814,0.9375
train15009,1.0,0.806451612903,0.866666666667,1.05084745763,0.964285714286,1.05825242718,1.39830508475
train15006,1.1,1.06666666667,1.04761904762,1.03846153846,1.03225806452,1.02777777778,1.0487804878
train15007,0.55,0.533333333333,0.538461538462,0.530612244898,0.534482758621,0.529411764706,0.545454545455
train15004,1.0,1.0,1.08333333333,1.05714285714,0.791666666667,1.03571428571,1.02857142857
train15005,0.909090909091,1.05555555556,0.9375,1.06818181818,1.01515151515,0.925531914894,1.02586206897
train15002,0.625,1.0,1.28571428571,1.36,1.43333333333,1.42857142857,1.425
train15003,0.833333333333,1.0,1.03571428571,1.10526315789,1.05263157895,0.910256410256,1.0
train15000,1.54545454545,1.5625,1.39130434783,1.34482758621,1.38235294118,1.35,1.37777777778
train15001,0.647058823529,0.612903225806,0.421052631579,0.470588235294,0.481012658228,0.505747126437,0.555555555556
train11671,1.76923076923,2.05882352941,2.21739130435,2.06666666667,2.14285714286,1.90909090909,1.78431372549
train11670,4.7,4.52941176471,4.39130434783,4.31034482759,4.05555555556,4.0,4.0
train11673,1.38461538462,1.5,2.0,1.76923076923,1.58928571429,1.52777777778,1.49484536082
train11672,1.36363636364,1.375,1.31818181818,1.37037037037,1.33333333333,1.30769230769,1.31818181818
train27195,1.18181818182,1.125,1.09523809524,1.07692307692,1.06451612903,1.05555555556,1.0487804878
train27194,1.92307692308,2.72727272727,2.67857142857,2.47222222222,2.44186046512,2.18518518519,2.18333333333
train27197,0.666666666667,0.58064516129,0.717948717949,0.938775510204,1.43859649123,1.89393939394,2.36111111111
train27196,0.923076923077,0.857142857143,1.18518518519,1.0243902439,1.05454545455,1.0,1.01149425287
train27191,1.0,0.782608695652,0.780487804878,0.92,0.968,0.940092165899,0.945205479452
train27190,0.461538461538,0.448979591837,0.302325581395,0.284552845528,0.318518518519,0.365853658537,0.323529411765
train27193,0.833333333333,0.869565217391,0.892857142857,0.909090909091,0.921052631579,0.93023255814,0.9375
train27192,0.916666666667,0.888888888889,0.913043478261,0.928571428571,0.939393939394,0.947368421053,0.953488372093
train16726,1.54545454545,1.5625,1.40909090909,1.39285714286,1.46875,1.4358974359,1.30434782609
train16727,1.1,0.944444444444,0.933333333333,0.857142857143,1.01785714286,0.986486486486,0.980198019802
train16724,0.714285714286,0.75,0.851851851852,0.843373493976,1.59405940594,1.89230769231,2.33793103448
train16725,0.857142857143,0.833333333333,0.848484848485,0.782608695652,0.903846153846,0.847457627119,0.926470588235
train16722,0.857142857143,1.0,0.888888888889,0.839285714286,0.627906976744,0.535433070866,0.448275862069
train16723,0.416666666667,0.5,0.558139534884,0.607843137255,0.627118644068,0.661764705882,0.671052631579
train16720,1.08333333333,1.1,0.941176470588,0.844444444444,0.933333333333,0.616161616162,0.463414634146
train16721,0.684210526316,0.352941176471,0.40625,0.445945945946,0.448275862069,0.5,0.468468468468
train328,1.42857142857,1.3,1.22222222222,1.06060606061,1.05128205128,1.11627906977,1.02
train26828,2.08333333333,2.34782608696,3.18181818182,2.71153846154,2.546875,2.56338028169,2.57692307692
train26829,1.2,1.04545454545,1.04545454545,1.13725490196,1.0625,1.19791666667,1.02898550725
train26826,1.09090909091,1.33333333333,1.25714285714,1.26,1.21875,1.24,1.20618556701
train26827,1.0,1.06896551724,0.981481481481,1.15384615385,1.53191489362,1.63716814159,1.90551181102
train26824,1.30769230769,1.17391304348,1.13513513514,1.11764705882,1.10144927536,1.04395604396,1.17094017094
train26825,2.07692307692,3.45833333333,4.18181818182,3.92857142857,4.04166666667,3.72413793103,3.52173913043
train26822,0.785714285714,0.95652173913,1.02857142857,0.739130434783,0.458904109589,0.346666666667,0.271604938272
train26823,1.14285714286,1.20833333333,1.14285714286,1.07246376812,1.0,0.96992481203,1.02247191011
train26820,1.2,1.18181818182,1.14814814815,1.06060606061,0.906976744186,0.979166666667,0.927272727273
train26821,0.611111111111,0.592592592593,0.6,0.725,0.647058823529,0.732142857143,0.730158730159
train136,1.1,1.16666666667,1.18518518519,1.10810810811,1.10416666667,1.06779661017,1.01408450704
train137,1.72727272727,1.42105263158,1.4,1.28125,1.2972972973,1.25581395349,1.24489795918
train134,0.923076923077,1.05263157895,0.862068965517,0.972972972973,0.851063829787,0.830508474576,0.859375
train135,1.15384615385,1.13636363636,1.25714285714,1.45833333333,1.2619047619,1.16964285714,1.14
train132,0.619047619048,0.418604651163,0.452830188679,0.483870967742,0.513888888889,0.530864197531,0.550561797753
train133,2.14285714286,3.61904761905,3.18181818182,2.88372093023,2.82352941176,2.76271186441,2.48571428571
train130,2.9,6.8,6.28571428571,6.03703703704,5.90909090909,5.39024390244,5.20833333333
train131,0.916666666667,1.0,1.0,1.03703703704,1.0,0.974358974359,1.0
train138,1.8,1.41176470588,1.34782608696,1.31034482759,1.25,1.24390243902,1.16326530612
train139,1.28571428571,1.36,1.2972972973,1.23404255319,1.18181818182,1.31666666667,1.2676056338
train27449,1.33333333333,2.04347826087,3.32258064516,3.37209302326,3.13461538462,2.63235294118,2.71232876712
train27448,0.5,0.5,0.5,0.553191489362,0.51724137931,0.55223880597,0.545454545455
train27447,1.08333333333,1.15,1.13793103448,1.17777777778,1.13114754098,1.14285714286,1.17708333333
train27446,1.18181818182,1.05882352941,1.04545454545,1.07407407407,1.0625,1.05263157895,1.07142857143
train27445,0.933333333333,0.96,1.02173913043,1.07575757576,1.03883495146,1.00662251656,1.09497206704
train27444,2.0,2.0,2.0,1.84615384615,1.38461538462,1.09259259259,0.941176470588
train27443,1.08333333333,1.0,1.13333333333,1.2,1.15,1.09523809524,1.10101010101
train27442,0.916666666667,0.947368421053,1.125,1.11111111111,1.06779661017,1.01123595506,1.0350877193
train27441,0.846153846154,0.739130434783,0.647058823529,0.725,0.69387755102,0.704918032787,0.732394366197
train27440,1.54545454545,1.52941176471,1.45454545455,1.48148148148,1.4375,1.31578947368,1.3488372093
train320,0.538461538462,0.666666666667,0.769230769231,0.729166666667,0.811320754717,0.8,0.791044776119
train20877,1.0,0.916666666667,1.03125,1.0,1.05084745763,1.0,0.936842105263
train20876,0.714285714286,0.913043478261,0.756097560976,0.783333333333,0.851351351351,0.851485148515,0.857142857143
train20875,0.857142857143,0.952380952381,1.1,0.893617021277,1.0,1.0,1.12
train20874,1.3,1.04761904762,1.0,1.1,0.95652173913,1.05813953488,1.0380952381
train20873,0.916666666667,1.0,1.04545454545,1.07407407407,1.0625,1.08108108108,1.04651162791
train20872,0.846153846154,1.05,0.911764705882,1.19512195122,1.2037037037,1.06329113924,1.05555555556
train20871,1.0,1.04545454545,1.0,0.964912280702,1.05479452055,1.12903225806,1.1393442623
train20870,1.5,1.09090909091,1.20689655172,1.2619047619,1.125,1.07594936709,1.04301075269
train20879,1.07692307692,1.0,0.973684210526,0.982456140351,0.986842105263,1.0206185567,1.0737704918
train20878,1.0,0.916666666667,0.914285714286,0.942307692308,1.0,1.0,1.04237288136
train18381,0.833333333333,1.0,1.0,1.06666666667,1.0,1.04545454545,1.0612244898
train17099,1.0,0.944444444444,1.0,1.0,1.04255319149,1.13793103448,1.14492753623
train17098,2.1,1.93333333333,1.59090909091,1.53571428571,1.51515151515,1.4358974359,1.36956521739
train17097,1.38461538462,1.54545454545,2.07142857143,2.82857142857,2.71111111111,2.89090909091,3.57142857143
train13777,0.8,0.76,0.75,0.891304347826,0.820895522388,0.79746835443,0.685185185185
train13774,1.3,1.05555555556,0.96,0.75,0.844444444444,0.818181818182,0.716417910448
train13775,0.833333333333,0.882352941176,0.909090909091,0.925925925926,1.0,1.0,0.953488372093
train13772,0.55,0.391304347826,0.396551724138,0.414285714286,0.426829268293,0.47311827957,0.495145631068
train13773,1.36363636364,1.18518518519,1.22727272727,1.12987012987,1.20535714286,1.24503311258,1.11764705882
train13770,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train13771,1.45454545455,1.5,1.29166666667,1.0,0.836734693878,0.741935483871,0.761194029851
train45,0.916666666667,0.863636363636,0.271739130435,0.198895027624,0.163636363636,0.18152866242,0.195402298851
train44,0.833333333333,0.739130434783,0.896551724138,0.795454545455,0.830188679245,1.11290322581,1.55555555556
train47,0.785714285714,0.8,0.846153846154,0.9,0.888888888889,0.952380952381,0.963768115942
train46,1.16666666667,0.954545454545,0.90625,0.857142857143,0.824561403509,0.87323943662,0.883720930233
train41,1.0,1.05,1.25806451613,1.16666666667,1.16216216216,1.12621359223,1.13846153846
train40,1.16666666667,1.11764705882,1.04347826087,1.03571428571,1.0303030303,1.02631578947,1.02325581395
train43,1.09090909091,1.17647058824,1.0,0.975,1.0,1.07936507937,1.04938271605
train42,0.75,0.806451612903,0.875,1.0,0.911392405063,1.03260869565,1.01851851852
train19525,1.71428571429,1.95,1.89285714286,2.27272727273,2.25641025641,2.17391304348,2.11538461538
train19524,0.777777777778,1.26086956522,1.21428571429,1.18181818182,1.15789473684,1.13953488372,1.125
train19527,2.3,1.82352941176,1.86363636364,1.92592592593,1.70588235294,1.7,1.71111111111
train19526,0.923076923077,0.913043478261,1.0,0.953488372093,1.02083333333,0.967741935484,1.02941176471
train49,0.733333333333,0.727272727273,0.724137931034,0.771428571429,0.761904761905,0.770833333333,0.814814814815
train48,1.0,1.13333333333,1.05,0.878787878788,0.953488372093,0.898305084746,1.02857142857
train19523,0.846153846154,0.95652173913,0.823529411765,0.792682926829,0.787234042553,0.772277227723,0.690265486726
train19522,0.526315789474,0.592592592593,0.628571428571,0.666666666667,0.647058823529,0.677966101695,0.681818181818
train11730,0.684210526316,0.648648648649,0.578125,0.44262295082,0.265765765766,0.236245954693,0.223076923077
train11731,1.45454545455,1.5,1.25,1.31034482759,1.28571428571,1.21428571429,1.16666666667
train11732,0.846153846154,0.95,0.783783783784,0.830188679245,0.829268292683,0.805309734513,0.841379310345
train11733,1.07692307692,1.05555555556,1.04347826087,1.03571428571,1.0303030303,1.02631578947,1.02325581395
train11734,0.785714285714,0.884615384615,1.0,1.0,1.078125,1.03658536585,1.05376344086
train11735,1.15384615385,1.13793103448,1.51219512195,1.90476190476,2.38157894737,2.93258426966,2.67619047619
train11736,2.0,2.0,1.95,1.96,1.44736842105,1.45454545455,1.16949152542
train11737,1.0,1.0,0.896551724138,0.891891891892,1.06818181818,1.01851851852,1.03076923077
train11738,0.666666666667,0.545454545455,0.259615384615,0.206896551724,0.200854700855,0.209923664122,0.227891156463
train11739,0.777777777778,0.838709677419,0.833333333333,0.771428571429,0.827956989247,0.878048780488,0.87037037037
train26316,1.3125,1.61764705882,2.28260869565,2.5593220339,3.02898550725,3.04819277108,2.98924731183
train26317,2.45454545455,2.23529411765,2.22727272727,2.03448275862,1.97142857143,2.05,1.875
train26310,1.4,1.45454545455,1.23684210526,1.27868852459,1.15662650602,1.25490196078,1.11486486486
train26311,1.09090909091,0.941176470588,1.0,0.941176470588,1.0,1.0,1.05084745763
train26312,1.5,1.04347826087,0.805555555556,0.790697674419,0.8125,0.830188679245,0.844827586207
train26313,1.6,1.46666666667,1.5,1.52,1.46666666667,1.37837837838,1.46341463415
train14016,3.5,5.4,4.85714285714,4.57142857143,4.31428571429,4.16666666667,4.0625
train14017,0.928571428571,1.09523809524,0.885714285714,0.95652173913,0.984126984127,0.974683544304,0.980392156863
train14014,1.0,1.08,1.275,2.0,2.49152542373,2.60526315789,2.58333333333
train14015,1.41666666667,1.07692307692,1.04347826087,1.04838709677,1.03797468354,1.05769230769,1.08771929825
train14012,0.833333333333,1.0,0.913043478261,0.984848484848,1.03125,0.725,0.57264957265
train14013,1.0,0.969696969697,0.943396226415,1.0,1.20224719101,1.11818181818,1.125
train14010,1.15384615385,1.18518518519,1.06382978723,1.25373134328,1.06896551724,1.16964285714,1.1724137931
train14011,0.5,0.51724137931,0.512820512821,0.541666666667,0.6,0.59375,0.625
valid3828,1.27272727273,1.22727272727,1.16666666667,1.23214285714,0.977272727273,1.04918032787,0.993902439024
valid3829,0.733333333333,0.777777777778,0.794871794872,0.676923076923,0.835294117647,1.04854368932,1.24444444444
train14018,1.0,1.0,1.0,1.0,1.03333333333,1.02857142857,1.025
train14019,1.15384615385,1.11111111111,1.08695652174,1.07142857143,1.06060606061,1.05263157895,1.04651162791
train19297,0.769230769231,1.0,1.0,1.03125,1.07894736842,1.0612244898,1.14545454545
train19296,0.857142857143,1.0,0.961538461538,0.967741935484,0.972222222222,0.97619047619,0.938775510204
train19295,1.45454545455,1.2,1.21212121212,1.21951219512,1.03571428571,1.11940298507,1.1125
train19294,2.0,2.0,2.0,2.0,1.90322580645,1.83783783784,1.79069767442
train19293,0.818181818182,0.901960784314,0.8,0.770992366412,0.8,0.907103825137,1.01063829787
train19292,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train19291,0.785714285714,0.958333333333,0.97619047619,1.03174603175,1.01086956522,0.959016393443,0.972972972973
train19290,0.882352941176,0.941176470588,0.868852459016,0.846153846154,0.918181818182,0.9375,0.899441340782
train19299,1.16666666667,1.08695652174,0.96875,0.974358974359,0.980392156863,0.983870967742,0.867469879518
train19298,0.916666666667,1.08,1.07317073171,0.953846153846,1.07142857143,0.981481481481,1.02173913043
train9169,0.785714285714,0.809523809524,0.818181818182,0.823529411765,0.914285714286,0.978260869565,0.928571428571
train9168,1.26315789474,1.14705882353,1.12765957447,1.05172413793,1.10144927536,1.12,1.18072289157
train25759,0.866666666667,0.892857142857,0.891304347826,0.910447761194,0.894736842105,1.0,0.955128205128
train25758,0.846153846154,0.95652173913,1.11111111111,0.963636363636,0.974683544304,0.889763779528,0.95
train25755,1.0,1.0,1.0,0.961538461538,1.0,1.0,1.0
train25754,1.0,1.0,1.1,0.962962962963,1.03225806452,1.0,1.04545454545
train25757,1.0,1.06666666667,1.08695652174,0.971428571429,0.97619047619,1.02,0.9375
train25756,1.1,0.9375,1.04761904762,0.964285714286,0.970588235294,0.909090909091,0.921568627451
train25751,1.07692307692,1.09090909091,1.11111111111,0.983333333333,1.12676056338,1.14893617021,1.04132231405
train25750,1.0,1.0,1.05,1.04,1.09677419355,1.10810810811,1.16666666667
train25753,0.882352941176,0.966666666667,0.934782608696,1.14285714286,0.931034482759,1.04761904762,0.97037037037
train25752,1.23076923077,1.15,1.03225806452,1.05,1.17647058824,1.07575757576,1.07692307692
train9163,1.0,1.0,1.0,1.01694915254,1.16666666667,1.07339449541,1.04225352113
train11198,0.923076923077,1.11111111111,1.11904761905,1.015625,1.02380952381,0.983870967742,1.01360544218
train11199,0.857142857143,0.916666666667,0.725,0.851851851852,0.817073170732,0.904761904762,0.810126582278
train9162,0.916666666667,1.0,1.09090909091,1.11111111111,1.18181818182,1.1,1.22727272727
train11194,1.64285714286,1.54545454545,1.7,1.59523809524,1.68,1.70175438596,2.0
train21044,1.08333333333,1.33333333333,1.41666666667,1.11428571429,1.10638297872,1.06896551724,1.0985915493
train11196,0.305555555556,0.242857142857,0.261363636364,0.268518518519,0.285714285714,0.316901408451,0.300613496933
train11197,1.36363636364,1.42105263158,1.40625,1.38775510204,1.25641025641,1.4,1.27205882353
train21041,1.1,0.888888888889,0.814814814815,0.828571428571,0.904761904762,0.803921568627,0.892857142857
train11191,1.08333333333,1.0,0.888888888889,0.914893617021,0.932203389831,0.909090909091,0.954545454545
train11192,0.875,0.904761904762,0.923076923077,0.935483870968,0.944444444444,0.951219512195,0.95652173913
train21042,0.846153846154,0.95,0.888888888889,0.909090909091,0.926829268293,0.958333333333,0.927272727273
train29690,0.923076923077,1.0,0.928571428571,1.02857142857,1.06976744186,1.09433962264,1.13333333333
train29691,0.785714285714,0.894736842105,1.0,1.0303030303,1.05128205128,0.901960784314,1.06451612903
train29692,0.526315789474,0.62962962963,0.628571428571,0.651162790698,0.66,0.64406779661,0.692307692308
train29693,0.526315789474,0.535714285714,0.611111111111,0.6,0.592592592593,0.596774193548,0.614285714286
train29694,1.9,1.58823529412,1.63636363636,1.62962962963,1.625,1.475,1.51111111111
train29695,0.857142857143,0.863636363636,0.862068965517,0.947368421053,0.95652173913,0.944444444444,0.921875
train29696,1.3,1.21052631579,1.09677419355,1.14285714286,1.07936507937,1.02325581395,1.06481481481
train29697,1.0,1.0,0.923076923077,0.967741935484,0.921052631579,0.931818181818,0.938775510204
train29698,1.0,1.0,1.0,1.03846153846,1.03225806452,1.02777777778,1.0243902439
train29699,1.35294117647,1.425,1.88888888889,2.17910447761,1.98795180723,1.93684210526,1.84905660377
train4839,0.666666666667,0.722222222222,0.737704918033,0.7625,0.807692307692,0.845528455285,0.876712328767
train9166,1.0,0.833333333333,0.888888888889,1.02380952381,0.934426229508,0.970588235294,1.06097560976
train9165,0.833333333333,1.0,1.07692307692,1.13888888889,1.175,1.13725490196,1.22807017544
train9164,1.0625,1.0,0.916666666667,0.867924528302,0.846153846154,0.884615384615,0.932692307692
train4832,0.846153846154,1.0,0.925,1.03571428571,1.01298701299,1.0297029703,0.915384615385
train4833,1.09090909091,1.0,0.944444444444,0.98,1.08474576271,0.987804878049,0.880733944954
train9309,0.916666666667,0.85,0.846153846154,0.823529411765,0.871794871795,0.847826086957,0.882352941176
train9308,1.0,1.17647058824,1.20512820513,1.04054054054,1.0162601626,0.988505747126,1.00431034483
train9303,1.36363636364,1.31818181818,1.27272727273,1.1320754717,1.06172839506,1.07692307692,1.0
train9302,1.06666666667,0.903225806452,1.0487804878,1.03389830508,1.05333333333,1.04301075269,1.04545454545
train9301,1.0,0.947368421053,1.08333333333,1.06060606061,1.06382978723,1.08196721311,1.17105263158
train9300,0.8,0.92,1.06060606061,0.92,0.969230769231,0.879120879121,0.894736842105
train9307,0.857142857143,1.0,1.02380952381,0.885714285714,1.04494382022,0.991379310345,0.979452054795
