SampleID,Kendall tau,Kendall tau p,Mann Whitney,Mann Whitney p,Kruskal,Kruskal p
train7569,0.0109258978752,0.232753845121,13962224.5,0.244222696384,0.479953448286,0.488443403391
train7568,-0.384970513063,0.0,14198167.5,1.98881960148e-235,1072.02302254,3.97733569336e-235
valid3125,0.0179648648572,0.274636253383,1173812.0,1.14113794819e-11,44.7124724439,2.28199032416e-11
valid3124,0.0898827217737,4.51098238621e-12,2796753.5,1.28706619664e-35,153.790186352,2.57384064339e-35
valid3127,0.24176275432,1.75826118988e-17,131298.0,1.06081905751e-05,18.0776799768,2.1207292866e-05
valid3126,-0.0266052919031,0.320949744642,1244.0,2.02706014759e-250,1141.00602351,4.04209377527e-250
valid3121,0.00231432494722,0.784426962685,18112871.0,1.39361236281e-09,35.3271585659,2.78718216339e-09
valid3120,-0.00576650583825,0.790694107159,446473.0,0.498688443655,1.10871603124e-05,0.997343257749
valid3123,-0.0300996988944,0.131047011821,593941.5,0.0103551239485,5.35116264154,0.0207084575968
valid3122,-0.119506981226,2.68265847115e-14,1622624.0,0.374922384145,0.10167169869,0.749832678695
valid3129,0.237025065746,1.17218553229e-26,385912.5,0.0113599117746,5.19000478372,0.0227171537288
valid3128,-0.00332680819122,0.927821088678,52575.0,0.123054748577,1.34572315346,0.246027194745
valid2838,0.407145423394,0.0,6825351.0,0.0,3247.92310098,0.0
valid2839,0.0545984536651,2.37025850781e-07,7761270.5,0.040812077458,3.03227884406,0.0816233020595
train15008,0.1055387911,3.33411397059e-12,10087.0,0.0,3082.80278052,0.0
train15009,0.121125460108,2.08141451934e-10,711158.0,0.00873466413219,5.64873430367,0.0174679757804
train15006,0.0638332787987,3.56385310081e-16,25400006.0,0.000170847943459,12.8267799632,0.000341693292837
train15007,-0.261903359921,7.14729986223e-129,5220540.0,9.00310404579e-93,416.012532534,1.80042679608e-92
train15004,0.60937896708,7.56573744663e-302,1364860.5,0.45654375817,0.0119165970893,0.913073073932
train15005,0.506391423164,0.0,3591293.0,0.226368136999,0.563805477662,0.452731008514
train15002,-0.119225576648,4.49150845565e-09,144095.5,6.65296307038e-202,917.794326867,1.32919783467e-201
train15003,-0.00288300699821,0.771532511853,10067339.0,0.183268633319,0.815377602293,0.366535122011
train15000,0.284808649573,5.05855414538e-70,1307398.0,1.68294329636e-09,34.9599752988,3.36552766521e-09
train15001,0.13758979772,9.35747872516e-20,1341219.0,9.32150501103e-57,250.660630222,1.86387627403e-56
train11671,-0.45579075391,0.0,6977313.0,5.32700341618e-112,504.368542352,1.06529976732e-111
train11670,0.0743058280181,5.89138280939e-18,13973239.5,1.2430856906e-101,456.72080345,2.48603113064e-101
train11673,0.107596725198,2.3045561889e-45,26010417.5,3.0038847668e-36,156.681699237,6.00763164321e-36
train11672,0.397192756242,0.0,19425123.0,3.05725654959e-211,960.748326461,6.11414924786e-211
train27195,0.51337890827,3.35243679849e-76,954.5,6.38494475213e-223,1014.48917458,1.27310456268e-222
train27194,-0.101218083273,1.29015444177e-07,544637.0,3.89172479165e-29,124.157659858,7.78090080098e-29
train27197,-0.426376513734,7.95359581646e-158,1477401.0,0.0184630809562,4.35388355002,0.0369246543749
train27196,0.000414020777306,0.969835879094,6775448.5,0.116009745324,1.42845117117,0.232017374543
train27191,0.0109731191496,0.297723807557,7388491.0,4.14543140755e-10,37.6905290979,8.29061075494e-10
train27190,-0.0359337865332,0.00628038834745,3308399.0,0.467510461757,0.00664857964072,0.935013451438
train27193,0.275367158916,1.06524318006e-36,14250.0,5.84299830803e-307,1401.17565531,1.16669337313e-306
train27192,0.934726827485,0.0,9031.0,6.96831493423e-300,1368.61159688,1.39075621354e-299
train16726,0.0736920208605,0.000308333677903,516327.0,2.37896244716e-05,16.5425022209,4.75717101879e-05
train16727,0.0229024449979,0.163581364544,1314638.0,0.0563688951278,2.51547531978,0.112733637183
train16724,-0.0504761492645,0.00517714774894,919098.0,0.229954520074,0.546151848709,0.459894323629
train16725,0.180647957119,1.99385959469e-32,1745862.5,0.00320368683778,7.43208941177,0.00640709066206
train16722,0.572307119412,2.60793872603e-283,1484481.0,0.0188777406687,4.31607316384,0.0377539504427
train16723,0.223309277518,2.38125396539e-29,541749.0,4.00837196385e-11,42.2541503689,8.01497365258e-11
train16720,0.0940759411101,2.07102073696e-25,13762306.0,8.70120789574e-12,45.2432360695,1.74020520709e-11
train16721,0.211366122773,4.01302806258e-25,512591.0,1.32769937509e-05,17.6501186506,2.65498711559e-05
train328,-0.0760154931108,0.148519456094,11480.0,0.00866089867049,5.66635115324,0.0172933909006
train26828,0.0114667869894,0.530554471992,655836.0,4.41247671268e-32,137.62051475,8.82232451828e-32
train26829,0.281810261376,3.48607062486e-48,661497.0,0.0011584790229,9.27997229304,0.00231672933453
train26826,-0.614118860282,3.68920944836e-235,711862.5,4.1167908094e-07,24.3026815955,8.23243740751e-07
train26827,-0.315368486579,6.86712469496e-28,143337.0,0.353315100563,0.141739848133,0.706557457753
train26824,0.231316401016,8.14630023172e-79,4135284.5,0.0027328222952,7.71858714107,0.00546551522868
train26825,-0.0369250303716,0.000786609632956,4619568.0,1.05381233124e-123,558.165265466,2.10734987808e-123
train26822,0.272303403901,2.06080431204e-235,19964866.0,0.000177238753096,12.7580814579,0.000354474293659
train26823,0.00616982923036,0.733588065417,918601.0,0.485005707481,0.00141515110214,0.969991862158
train26820,-0.00820409495402,0.376540373211,5817697.0,0.0,2472.04373683,0.0
train26821,-0.527852583691,2.906706355e-75,120102.0,9.0227266433e-08,27.2329597397,1.80357689672e-07
train136,0.464455889595,0.0,12509421.0,1.43055986181e-35,153.579986378,2.86100919245e-35
train137,0.204639160375,4.90174401655e-12,104550.0,1.8191771817e-08,30.3344386306,3.63612373423e-08
train134,-0.0640926511742,4.83286919848e-06,418658.0,0.0,2422.61850009,0.0
train135,0.0131187166544,0.52959528206,498407.5,0.0265490362561,3.74097425384,0.0530934794405
train132,-0.483693582752,7.92050531999e-78,221024.5,0.456759070583,0.0118100719151,0.913460941925
train133,-0.0364797470608,0.122979882309,298499.0,0.015171686004,4.68996807411,0.030339211097
train130,-0.00286531855467,0.777654043181,9089774.5,0.018345110265,4.36475163596,0.0366898312027
train131,0.0201997756103,0.013391513656,20051328.0,8.86623868317e-23,95.1407273403,1.77320839948e-22
train138,0.00667447152919,0.750409373468,394057.0,4.68630614404e-22,91.8460315115,9.36895832295e-22
train139,0.122892702953,5.75782165733e-11,792847.0,0.321364312941,0.215216480917,0.642709144626
train27449,-0.180038709467,1.16244927385e-23,864495.0,6.70444741306e-06,18.9516365256,1.3407422614e-05
train27448,0.145767681356,1.07956021697e-41,7332534.0,0.476303718033,0.00353286539073,0.952603316962
train27447,-0.110804623434,4.34975996357e-14,1889483.5,6.3324677529e-11,41.3597460566,1.26638496155e-10
train27446,-0.00881139403981,0.320882125863,11541980.0,6.76038036822e-142,641.806885997,1.35197698461e-141
train27445,-0.0757393237283,2.95913108381e-05,911177.0,0.368585345142,0.112645470812,0.737152174684
train27444,0.0124623167073,0.0999097340794,2510.0,0.0,11626.3760996,0.0
train27443,-0.120546615679,3.88252430766e-17,2200407.5,9.48741831223e-05,13.9300642437,0.000189739238134
train27442,0.254735261728,6.43877372168e-78,2827864.5,0.200751691094,0.703836651935,0.401497518812
train27441,-0.185133352399,3.44140519585e-27,1030826.0,4.58965719674e-07,24.0932084516,9.17834362946e-07
train27440,-0.213864634777,4.21168090674e-57,2177886.0,4.63394978185e-69,307.118707405,9.26625409691e-69
train320,-0.326110680647,5.68404587369e-38,179129.0,1.56766131819e-18,75.8035100524,3.13343591902e-18
train20877,-0.040680571065,0.0266515745439,750731.0,1.20448455601e-10,40.1034990717,2.40857170577e-10
train20876,0.240872851198,6.35939934735e-49,1228763.0,4.51120013429e-08,28.5733575358,9.02149692115e-08
train20875,-0.247992808016,4.25126586996e-68,2168899.5,9.38937570064e-10,36.0966041884,1.87773781697e-09
train20874,0.4824253754,1.07560849288e-187,1247052.0,0.000556643011174,10.6291092171,0.00111321324896
train20873,-0.00283750553694,0.767556504791,10183806.5,6.57024668623e-27,113.983463243,1.31399764848e-26
train20872,-0.00664511451018,0.577049152631,4670263.0,0.000389107258357,11.2925318459,0.000778194853002
train20871,-0.156076920672,1.35565408809e-29,2674567.0,0.166324599667,0.938578153638,0.332643772595
train20870,0.496924402373,0.0,3654486.5,1.43576012458e-07,26.3343272222,2.87139526595e-07
train20879,0.0165610553037,0.264981709811,2001852.0,0.191307620224,0.762305857079,0.382607872561
train20878,0.0174427168786,0.513210100879,192799.0,0.247176985809,0.467142212917,0.494304830354
train18381,-0.442486341035,2.0304754985e-226,2395024.0,7.27913560037e-15,59.1571365961,1.45570447322e-14
train17099,0.0677851590973,1.31463367522e-14,15843080.0,0.000103917444128,13.7589107785,0.000207832579785
train17098,-0.330719005946,2.42263452637e-257,8179575.0,6.61290581724e-127,572.886704445,1.32246333744e-126
train17097,0.121744021699,7.20181070635e-12,939102.0,0.00382096839418,7.1156447316,0.00764141175659
train13777,0.113154738881,1.60290264409e-44,21995619.0,2.12998367927e-07,25.5728475357,4.25991861999e-07
train13774,-0.0136722065,0.539405292821,316276.5,7.40073568359e-16,63.6586183078,1.47960262049e-15
train13775,-0.00395982531186,0.652377547481,15267493.0,2.06106220594e-13,52.5841432539,4.12203902263e-13
train13772,-0.447694729621,1.54181702583e-201,1888794.0,2.70473669552e-07,25.1121494829,5.40909855524e-07
train13773,0.0190970676666,0.125636928249,3550971.0,1.50511944293e-18,75.8828523831,3.01002646046e-18
train13770,0.0753431154306,5.60200485443e-20,20522808.0,1.97384179635e-06,21.2901049782,3.94763977257e-06
train13771,-0.517925451644,0.0,3113460.0,1.15978591524e-78,351.202201172,2.31923381073e-78
train45,-0.0587448570796,3.49126267676e-10,12381940.5,0.000383842492073,11.3178014094,0.000767675548
train44,-0.593977182762,0.0,4417439.0,4.52060018981e-05,15.3271187603,9.04092919506e-05
train47,0.0108538061034,0.344774998428,5612407.0,0.192518595687,0.754568157532,0.385033767923
train46,0.00985433196745,0.45616021918,3195362.5,0.205212385534,0.67758562395,0.410419347598
train41,-0.105355202165,2.41223259462e-08,767713.5,0.226599850675,0.562678568894,0.453183015272
train40,0.225623025282,4.80714404293e-113,7985190.0,3.06943608773e-59,262.048220805,6.13846132018e-59
train43,-0.267833621301,1.09971476558e-63,1517926.5,0.127364291677,1.29721983809,0.254721677275
train42,0.0155116284304,0.340603771532,1248160.0,2.40858409983e-09,34.2621240904,4.8166533666e-09
train19525,-0.0075158156596,0.682615276926,754468.0,1.64527537874e-09,35.0041473339,3.2900382551e-09
train19524,-0.00705469414717,0.438476256623,1129956.0,0.0,6851.64012334,0.0
train19527,-0.494978953095,0.0,3790605.0,0.136711710623,1.19950944794,0.273419745885
train19526,0.000180305788303,0.98072051607,26027477.5,1.70626531878e-90,405.548752384,3.41241243923e-90
train49,-0.698730045443,0.0,16822904.0,9.05395427315e-33,140.76533758,1.81073647158e-32
train48,-0.664895494365,1.7691913042e-256,648534.5,0.00198972535453,8.2933419026,0.00397906945605
train19523,-0.0971189110617,0.0038091695444,75222.0,0.103163244349,1.59741812077,0.20626948475
train19522,-0.294883614613,3.04418079524e-21,103725.0,0.262000743095,0.40617049969,0.523919636088
train11730,0.0136841845657,0.201017785234,6230726.0,1.46805928889e-40,176.417151157,2.93592007666e-40
train11731,-0.431705725516,6.09682188305e-50,133030.0,0.0623910979969,2.35656298309,0.124756788664
train11732,0.069651366703,2.41653546184e-13,11335057.5,4.34789887428e-08,28.6445970912,8.69562701369e-08
train11733,0.26071090761,1.69423450326e-30,24310.0,7.71592192436e-274,1248.76424658,1.54043012891e-273
train11734,0.244128227345,5.31272777387e-18,128888.0,7.75779581135e-08,27.5249821598,1.55078384579e-07
train11735,0.00740681136356,0.779245724773,203754.0,0.437143652734,0.0250559662494,0.874227684952
train11736,0.000396066559182,0.978396835792,1956140.0,2.01572647341e-08,30.134407096,4.03115343392e-08
train11737,0.516651966973,0.0,3056418.5,0.194878297654,0.739718203315,0.389751162589
train11738,0.0884465350836,8.85528262841e-19,9753174.0,0.0977324230718,1.67595037269,0.195463422914
train11739,0.000377785590256,0.973969990469,5282929.0,0.00197887992257,8.30313078514,0.00395767941031
train26316,0.122662510422,2.82025870559e-10,687848.0,0.331973752798,0.188790106126,0.663925515015
train26317,0.322461865528,4.66753244233e-200,6591344.0,3.81083984835e-24,101.372543672,7.62128889656e-24
train26310,-0.0158391097883,0.228189433224,3316006.0,0.48594149706,0.00124299288951,0.971875525256
train26311,0.517911211707,2.45538135343e-76,155400.5,0.102356636074,1.60865366755,0.204681158244
train26312,-0.205876649608,3.0612078079e-27,68477.5,0.0,1620.30614372,0.0
train26313,-0.377778197454,6.12049178397e-57,271313.0,1.63613972039e-06,21.6504162199,3.27139016623e-06
train14016,-0.0295822325924,0.00143136977937,12145266.0,1.17318408371e-15,62.7504281432,2.34630579402e-15
train14017,-0.012983083761,0.17349277595,11857783.5,0.262968120341,0.402241529771,0.525933902267
train14014,-0.460895924501,1.10262358626e-97,379971.0,2.12548667358e-05,16.7562633888,4.25017327192e-05
train14015,-0.118428274187,1.22886260193e-10,791969.0,7.41180238199e-05,14.394676685,0.000148220727004
train14012,-0.122500788771,2.15719622405e-11,843846.0,0.0171242786975,4.48235924275,0.0342464156311
train14013,0.151661957398,1.53767096283e-69,11458880.0,3.83435835951e-263,1199.54270047,7.66801749473e-263
train14010,-0.00253765151373,0.84530143997,3066506.5,3.96383391939e-13,51.300104215,7.92714281527e-13
train14011,0.016107689132,0.211557359532,3212604.0,1.78106920614e-11,43.8408509472,3.56192309274e-11
valid3828,-0.266354206855,4.8356124924e-20,131924.0,0.0435671314306,2.92687935371,0.0871157343449
valid3829,0.219514656993,2.5842238281e-44,1473021.5,6.84821537572e-07,23.3229890255,1.36953278733e-06
train14018,0.0163306561842,0.0338690978618,19625569.5,1.92154958819e-227,1035.2852532,3.8428659302e-227
train14019,-0.450748359651,1.49524709469e-105,2299.0,0.0,1704.80281737,0.0
train19297,0.123544125761,4.00523764093e-61,31389484.0,0.470594570205,0.00544305854242,0.941187759382
train19296,0.225880002806,1.07443805916e-14,81220.0,1.29413571561e-31,135.485781144,2.58512338801e-31
train19295,-0.168712799893,5.66030561993e-73,11417521.5,4.57085559347e-27,114.702972138,9.14137916231e-27
train19294,-0.131431078437,6.50166305894e-09,244470.0,6.3187950211e-39,168.936778399,1.26295785432e-38
train19293,-0.0613861371173,2.28095744689e-08,6630951.0,0.0313409164218,3.46498544876,0.0626810590674
train19292,-0.236342642674,3.52792433946e-200,25969320.0,0.0882386311166,1.82704792796,0.17647662782
train19291,0.0248540254047,0.392302815158,125373.0,0.00124224296295,9.15259064149,0.00248366183853
train19290,0.0253671133509,0.382603891401,135368.0,0.153948418522,1.03988061312,0.307849239762
train19299,-0.158563763629,1.05248221036e-10,237945.5,4.44804700007e-06,19.7354579529,8.89358402031e-06
train19298,-0.198568962324,8.22750010733e-12,136854.5,0.235342021348,0.52051440758,0.47062233283
train9169,0.667960571538,0.0,4499585.5,0.0010882357465,9.39446158376,0.00217641910085
train9168,0.0121750982228,0.33825705077,3198124.0,3.50936373302e-24,101.535864645,7.01811913696e-24
train25759,-0.00191038585896,0.937552183468,271598.5,0.10793914309,1.53170845734,0.215856216756
train25758,0.0974635265344,7.54759207858e-16,4467783.0,0.0079974823162,5.80346270629,0.0159946450514
train25755,-0.11839162904,2.46539054534e-17,2036150.0,1.33681786093e-36,158.291073776,2.67325449618e-36
train25754,0.722001606194,0.0,1696149.5,0.301078005118,0.271772403166,0.602145299864
train25757,0.697787386501,0.0,2640777.0,0.0357062289709,3.25029161242,0.0714107518583
train25756,0.777816215825,0.0,10298326.0,0.0400620761289,3.06239537637,0.0801234719901
train25751,-0.166865032449,2.94242438159e-33,2379455.5,1.77387067236e-10,39.3472674656,3.54748960634e-10
train25750,-0.114095640232,1.64777230839e-10,899279.0,0.000130660770824,13.3292521841,0.000261297704431
train25753,-0.0852195710346,0.00420068276262,122176.0,0.124831132531,1.32544095107,0.249617899615
train25752,0.0129502783087,0.613381587211,170878.0,4.05449635883e-17,69.3840193403,8.10426511917e-17
train9163,0.14932854619,1.16857785166e-07,154822.0,0.251053126995,0.450604802573,0.502047883128
train11198,-0.0404550990111,0.11106160202,227683.0,0.0474756639585,2.78858462791,0.094938047243
train11199,0.189072631102,1.29349236666e-59,5264955.5,0.0100034522227,5.41132193547,0.0200065599911
train9162,-0.213578912925,1.21620042899e-145,19686472.0,4.34372787816e-07,24.1990858585,8.68735054072e-07
train11194,0.159998884552,1.25447464052e-56,3936467.5,0.0,2265.85155034,0.0
train21044,0.290085543637,1.3330151384e-37,346862.5,0.000994079348003,9.56073066619,0.00198783970419
train11196,-0.0760966992138,2.82807723967e-11,4063182.0,2.28260009706e-102,460.103343917,4.56459080176e-102
train11197,-0.0231600937858,0.00879437153944,15784028.5,0.00970657098059,5.46392489478,0.0194129938087
train21041,0.0378851384488,0.000417787443102,7231409.0,0.0141925155465,4.80455101387,0.0283846621555
train11191,0.0104748646415,0.56050000345,868415.5,8.64708881036e-05,14.1045475251,0.000172925209491
train11192,-0.0200689761028,0.249472340979,626409.0,8.33997682384e-101,452.923086397,1.66715363536e-100
train21042,0.126370023335,1.68628334833e-12,923848.0,0.0230564432416,3.97756021822,0.0461103061285
train29690,0.0223641602948,0.359693903222,234509.0,1.96574661351e-08,30.1836124585,3.93016307526e-08
train29691,-0.500059031553,0.0,4843296.0,0.0102662358089,5.36607776583,0.0205320966797
train29692,-0.23300421544,1.02682437127e-68,2961332.0,3.73990516626e-05,15.6855079909,7.47950595872e-05
train29693,0.0288870696323,0.197002397537,380030.0,0.0650179863492,2.29221810968,0.130023987583
train29694,-0.0190100838544,0.277307657738,1008315.0,0.0121531259527,5.07274723745,0.0243048350437
train29695,0.795597488373,0.0,1430623.0,0.00020533999889,12.4830822009,0.000410654080058
train29696,-0.175597853295,1.92410816658e-13,295180.0,0.10203091778,1.61320449952,0.204041932633
train29697,0.150926633444,4.37402968629e-17,510970.0,7.73337449857e-103,462.264168219,1.54586569548e-102
train29698,-0.0262479424434,0.171090244579,95748.0,0.0,1445.4744721,0.0
train29699,0.0350572157948,0.133174329177,235872.0,1.19327681573e-25,108.23667907,2.3852442717e-25
train4839,0.0364684074335,0.0036705536401,3759421.0,9.87407282946e-05,13.8549576087,0.000197475072617
train9166,-0.00077297870246,0.963608113483,1091373.5,3.01327387812e-06,20.4799314345,6.02597701719e-06
train9165,-0.104511247391,5.56122355061e-42,26570867.5,1.40692636782e-09,35.308632873,2.81382038008e-09
train9164,-0.10143644315,4.31657140711e-07,552541.0,3.14623219932e-05,16.0127963262,6.29158017818e-05
train4832,-0.286601850841,2.39227941177e-230,15811771.5,0.0234249377223,3.95078316582,0.0468495592383
train4833,0.504878399455,5.14892301416e-64,120639.0,0.144282396366,1.1265370453,0.288515200545
